100006.6
15000
0	0	387933333333333311488.000000	-6895406.343049001	-772955.259339	-799443.4474920001	-3.52929	19.254278	-0.258445	1411.5402869999998	4180196.55579	2441746804.811782	-55017048.1351
1	0	387933333333333311488.000000	-6748256.650896	-1537674.6129969999	-590072.772841	-0.049332	20.610398	-19.600611999999998	1528.910084	3769761.9231129996	2823288224.444713	-55375026.47928
2	0	387933333333333311488.000000	-6761840.983422	-1653539.4956430001	-30641.253310000004	10.600471	1.417974	-21.799762	1548.8075019999999	3734680.955828	2931773263.752041	-55449766.119711
3	0	387933333333333311488.000000	-6680788.833756	-2008253.5478240002	483720.513379	2.696351	11.815583	-35.245185	1511.438363	3897351.63644	2863802211.458917	-55356333.685696
4	0	387933333333333311488.000000	-6945151.857228	-953797.1863190001	804487.917178	6.992122	-21.60533	4.758458999999999	1399.833332	4127962.709997	2288895038.500821	-54990775.854995996
5	0	387933333333333311488.000000	-6367369.483137	-1912414.8666659999	2534224.747209	-9.012281	40.797951	-7.861330000000001	1418.434599	4369336.993916	2722785429.412109	-55041532.043217
6	0	387933333333333311488.000000	-6707910.008219	-912009.0020430001	-1520211.637313	0.132159	13.299373000000001	9.662914	1450.753434	4041064.403233	2573479187.896039	-55121265.990697
7	0	387933333333333311488.000000	-6785761.254668	-1036032.909201	-271016.47989200003	-1.581926	11.424285000000001	1.402849	1739.135807	3358372.201078	3886771401.9132795	-56105387.392593004
8	0	387933333333333311488.000000	-6713214.418866999	-1285782.050048	360881.988709	-20.509641000000002	3.449017	-13.225937	1830.3999210000002	3305808.6702799997	4579755095.166929	-56509365.561206006
9	0	387933333333333311488.000000	-6652796.022591	-1479075.440234	848676.433418	6.430337000000001	-6.908065	-14.715229	1825.027839	3297810.479673	4515527256.008379	-56486705.677847
10	0	387933333333333311488.000000	-6665965.34508	-831879.064717	1911327.962402	-5.962902	10.542207000000001	-9.539100999999999	1678.251741	3601569.4638150004	3801027770.4431033	-55927611.811134994
11	0	387933333333333311488.000000	-6586143.424156	-1377554.246288	2036918.7571740001	-9.520856	13.624335	-23.264415	1563.346719	3671586.4691910003	2954541436.141138	-55579662.135983996
12	0	387933333333333311488.000000	-6460462.51563	-767419.623738	2859041.529141	-0.700878	5.058847	-6.144565	1470.3009470000002	4044042.1484160004	2731811675.427168	-55239204.798709
13	0	387933333333333311488.000000	-6324581.312309	-1592975.893307	-2250163.267849	6.719792	2.82327	17.12601	1429.990937	4178521.8668059995	2583469308.753031	-55122794.169443004
14	0	387933333333333311488.000000	-6386689.3095	-1118760.376535	-1949867.552519	4.760694	20.827431	5.817554	1772.931247	3410866.612167	4279690352.3824244	-56258967.106056005
