100009.2
12000
0	0	72508333333333336064.000000	-3221471.1200369997	-1147920.32466	-486221.73885699996	2.85007	-10.545011	4.219736	2043.902577	1259415.027505	976267183.245409	-15987347.603129998
1	0	72508333333333336064.000000	-3223274.800255	-1291136.895728	46331.113117	2.949861	-4.101659	1.291109	2178.5208390000003	1036345.922318	1063945971.8222369	-16076828.48594
2	0	72508333333333336064.000000	-3039698.2785630003	-1752789.838184	131728.147513	-1.089882	4.822433999999999	-1.519996	2192.737361	1039488.0768290001	1163012436.824505	-16088207.580004001
3	0	72508333333333336064.000000	-3210355.6805040003	-1379030.852267	470751.74778599996	2.589449	-5.137633	-1.893868	2038.095543	1267066.392725	965326994.3250301	-15976101.160992999
4	0	72508333333333336064.000000	-3275897.203396	-834306.2446890001	-613212.763391	3.16908	-3.2479669999999996	-3.992629	1984.450794	1357537.803911	920657440.277258	-15941852.957013
5	0	72508333333333336064.000000	-3335434.403292	-737693.979096	-102492.326785	2.883586	-0.292458	-2.022217	2227.126091	955572.2060309999	1082807784.803776	-16105460.809923
6	0	72508333333333336064.000000	-3188422.0849200003	-1184725.059728	-182545.267667	0.708719	-2.066823	-1.6599	2444.695755	692308.707646	1496072985.67407	-16280693.189131
7	0	72508333333333336064.000000	-3208285.326116	-1146554.0283879999	272970.279614	2.15156	-3.15192	-3.153652	2510.980278	605424.943534	1591099872.9299722	-16328025.323962
8	0	72508333333333336064.000000	-3092810.067502	-1511264.718159	309755.208823	4.833376	-7.225847999999999	1.538047	2442.2310989999996	692304.196984	1479254172.9542232	-16292133.015467001
9	0	72508333333333336064.000000	-3124616.176414	-1415992.340785	748862.462587	-0.116351	5.213451	-3.211877	2254.291709	938494.300447	1192543876.156859	-16131263.468035998
10	0	72508333333333336064.000000	-3304887.735297	-806919.447923	716421.506825	3.9747760000000003	-1.1717959999999998	-0.32950100000000004	2174.0866539999997	1033684.500427	1027519608.487885	-16075010.999367
11	0	72508333333333336064.000000	-3207929.8343970003	-968777.652875	1161361.537149	3.3038190000000003	-3.9489419999999997	2.307265	1976.976668	1352577.8742850001	862646334.901912	-15940342.854419
12	0	72508333333333336064.000000	-3277019.393575	-533564.1449859999	-629461.218913	2.931204	-0.39672199999999996	3.6092769999999996	2175.621472	1035840.862986	1044350216.765406	-16091693.541216
13	0	72508333333333336064.000000	-3363371.10498	-445751.61441499996	-41518.254538	2.126585	6.117615	4.070447	2288.068686	873103.819008	1167604771.371576	-16140432.479116
14	0	72508333333333336064.000000	-3260306.805173	-960254.174482	-6446.373798	2.257704	-3.6653239999999996	-6.597567	2447.4890579999997	660898.833336	1386188574.388459	-16281278.58483
15	0	72508333333333336064.000000	-3321291.660179	-586517.688213	171773.292338	1.40842	3.0471939999999997	-1.183548	2499.483978	598696.290632	1482585704.856253	-16304855.584485998
16	0	72508333333333336064.000000	-3276529.806824	-970134.426566	478692.77509099996	0.534029	1.282007	-10.212882	2327.7164850000004	830575.811862	1263143409.1919801	-16179425.269993
17	0	72508333333333336064.000000	-3279858.0070950002	-403594.42185100005	999750.567756	1.4909270000000001	-0.49703	-3.621468	2274.485839	875333.126556	1089481019.9367359	-16142697.665985001
18	0	72508333333333336064.000000	-3111954.026805	-735169.649896	1443747.923381	-1.481759	2.6198330000000003	-4.900216	2229.2178870000002	948384.529124	1070221874.6918131	-16128217.94464
19	0	72508333333333336064.000000	-3132451.362813	-423330.370423	-1174811.217417	4.51049	-7.838547	-3.6154040000000003	2041.9903370000002	1268552.026294	993029733.8252571	-15987439.552787
20	0	72508333333333336064.000000	-3199949.721804	-313660.902053	-917635.789542	3.4442589999999997	-8.944875999999999	-0.091159	2249.01494	941426.611003	1169701548.543046	-16126959.167795
21	0	72508333333333336064.000000	-3330126.062966	-122034.016244	-397410.085224	2.704455	8.061652	-3.6135699999999997	2263.170666	910664.746374	1147575273.428426	-16126687.192935998
22	0	72508333333333336064.000000	-3367394.434509	-169796.495972	458260.272036	3.777464	-3.612597	-0.358552	2289.651719	859928.6129139999	1128659656.377012	-16144317.714057
23	0	72508333333333336064.000000	-3353849.0098759998	-429810.24994799995	397309.233623	3.149658	-0.484509	3.42761	2372.468244	749202.657241	1240649756.215765	-16196018.980363
24	0	72508333333333336064.000000	-3136617.503786	-1204198.5562149999	948406.530441	-1.145202	4.902486	-4.059545	2332.366719	833232.348556	1303602107.39746	-16205808.085145999
25	0	72508333333333336064.000000	-3181508.126831	-224980.37249699997	1262986.013709	1.620307	6.203105	-2.290627	2457.568176	654779.548369	1429467637.567618	-16271398.099032002
26	0	72508333333333336064.000000	-3149652.232738	-454755.04111499997	1327288.2849110002	2.591139	0.9457399999999999	-0.8030470000000001	2430.473991	678755.930574	1344386780.843967	-16277727.604724
27	0	72508333333333336064.000000	-3086600.473407	-478489.02699	1667116.319378	0.853189	-5.996799	-3.396415	2033.8185579999997	1250097.6940940002	888021779.686535	-15978828.718807
